iter,res_pri,res_dual,gap,x_nrm_inf,y_nrm_inf,s_nrm_inf,x_nrm_2,y_nrm_2,s_nrm_2,x_nrm_inf_normalized,y_nrm_inf_normalized,s_nrm_inf_normalized,x_nrm_2_normalized,y_nrm_2_normalized,s_nrm_2_normalized,ax_s_btau_nrm_inf,px_aty_ctau_nrm_inf,ax_s_btau_nrm_2,px_aty_ctau_nrm_2,res_infeas,res_unbdd_a,res_unbdd_p,pobj,dobj,tau,kap,res_pri_normalized,res_dual_normalized,gap_normalized,ax_s_btau_nrm_inf_normalized,px_aty_ctau_nrm_inf_normalized,ax_s_btau_nrm_2_normalized,px_aty_ctau_nrm_2_normalized,res_infeas_normalized,res_unbdd_a_normalized,res_unbdd_p_normalized,pobj_normalized,dobj_normalized,tau_normalized,kap_normalized,ax_nrm_inf,px_nrm_inf,aty_nrm_inf,b_nrm_inf,c_nrm_inf,scale,diff_u_ut_nrm_2,diff_v_v_prev_nrm_2,diff_u_ut_nrm_inf,diff_v_v_prev_nrm_inf,aa_norm,accepted_accel_steps,rejected_accel_steps,time,
109,3.8243547130718182e-02,1.1915749974699777e-02,2.0190686188059415e-02,1.7474627271693424e+00,4.8030807021499589e-02,1.7475177768288130e+01,1.7474628138797736e+00,5.3700074757123628e-02,1.7586242020935476e+01,1.7474627271693424e+00,4.8030807021499589e-02,1.7475177768288130e+01,1.7474628138797736e+00,5.3700074757123628e-02,1.7586242020935476e+01,3.5092146795186796e-02,1.0933851032637082e-02,3.9234212855219532e-02,1.0989143934222062e-02,4.9999999999999944e-01,nan,nan,3.6267415762794054e-02,1.6076729574734640e-02,9.1759654707865468e-01,0.0000000000000000e+00,3.8243547130718182e-02,1.1915749974699777e-02,2.0190686188059415e-02,3.5092146795186796e-02,1.0933851032637082e-02,3.9234212855219532e-02,1.0989143934222062e-02,4.9999999999999944e-01,nan,nan,3.6267415762794054e-02,1.6076729574734640e-02,9.1759654707865468e-01,0.0000000000000000e+00,1.7475177768288134e+01,3.4949254543386848e-02,2.4015403510749767e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.6364556474727987e-03,6.9546834712092588e-03,3.2884984442049653e-03,4.9327476663074479e-03,0.0000000000000000e+00,0,1,2.2349403000000000e-02,
110,4.0654823975478017e-02,8.8713689521682272e-03,1.3884258687468072e-02,1.7469366973371190e+00,5.3550010534188286e-02,1.7469779203777851e+01,1.7469367459748018e+00,5.9870731875137417e-02,1.7580957115361112e+01,1.7469366973371190e+00,5.3550010534188286e-02,1.7469779203777851e+01,1.7469367459748018e+00,5.9870731875137417e-02,1.7580957115361112e+01,3.7411920780675345e-02,8.1637286796482356e-03,4.1827799017213438e-02,8.2052545108363354e-03,5.0000000000000000e-01,nan,nan,3.6038019192791912e-02,2.2153760505323840e-02,9.2023324964440356e-01,0.0000000000000000e+00,4.0654823975478017e-02,8.8713689521682272e-03,1.3884258687468072e-02,3.7411920780675345e-02,8.1637286796482356e-03,4.1827799017213438e-02,8.2052545108363354e-03,5.0000000000000000e-01,nan,nan,3.6038019192791912e-02,2.2153760505323840e-02,9.2023324964440356e-01,0.0000000000000000e+00,1.7469779203777847e+01,3.4938733946742379e-02,2.6775005267094143e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.5427079312896435e-03,6.8140618969344405e-03,3.5757200319475324e-03,5.3635800479212986e-03,0.0000000000000000e+00,0,1,2.2543382000000001e-02,
111,4.2145681244284507e-02,5.7164829095013763e-03,7.4405986272540053e-03,1.7466656949496635e+00,5.9326570853864988e-02,1.7466924639573179e+01,1.7466657154624545e+00,6.6329122650599925e-02,1.7578177123084842e+01,1.7466656949496635e+00,5.9326570853864988e-02,1.7466924639573179e+01,1.7466657154624545e+00,6.6329122650599925e-02,1.7578177123084842e+01,3.8854124756081965e-02,5.2700284720607685e-03,4.3440232080428277e-02,5.2971531981494549e-03,5.0000000000000011e-01,nan,nan,3.5896532341911397e-02,2.8455933714657392e-02,9.2190050341993413e-01,0.0000000000000000e+00,4.2145681244284507e-02,5.7164829095013763e-03,7.4405986272540053e-03,3.8854124756081965e-02,5.2700284720607685e-03,4.3440232080428277e-02,5.2971531981494549e-03,5.0000000000000011e-01,nan,nan,3.5896532341911397e-02,2.8455933714657392e-02,9.2190050341993413e-01,0.0000000000000000e+00,1.7466924639573186e+01,3.4933313898993269e-02,2.9663285426932501e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.4671441126028907e-03,6.7007161689043712e-03,3.7777290901502072e-03,5.6665936352253109e-03,0.0000000000000000e+00,0,1,2.2753157000000003e-02,
112,4.2710659235105287e-02,2.5147307063848835e-03,9.8645451188765498e-04,1.7466508513438312e+00,6.5225951281937727e-02,1.7466628752071081e+01,1.7466508554824169e+00,7.2924830481751149e-02,1.7577915775593130e+01,1.7466508513438312e+00,6.5225951281937727e-02,1.7466628752071081e+01,1.7466508554824169e+00,7.2924830481751149e-02,1.7577915775593130e+01,3.9404019203071350e-02,2.3200413859099933e-03,4.4055032762387113e-02,2.3324710818303732e-03,4.9999999999996575e-01,nan,nan,3.5842963587806115e-02,3.4856509075918460e-02,9.2258044967575448e-01,0.0000000000000000e+00,4.2710659235105287e-02,2.5147307063848835e-03,9.8645451188765498e-04,3.9404019203071350e-02,2.3200413859099933e-03,4.4055032762387113e-02,2.3324710818303732e-03,4.9999999999996575e-01,nan,nan,3.5842963587806115e-02,3.4856509075918460e-02,9.2258044967575448e-01,0.0000000000000000e+00,1.7466628752071081e+01,3.4933017026876623e-02,3.2612975640966629e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.4120097597695161e-03,6.6180146396542681e-03,3.8917188105233244e-03,5.8375782157849866e-03,0.0000000000000000e+00,0,1,2.2991109999999999e-02,
113,4.2359627094264211e-02,6.7112508409932924e-04,5.3539189429616385e-03,1.7468873975042714e+00,7.1113423543399834e-02,1.7468847215367937e+01,1.7468873977092303e+00,7.9507224577888003e-02,1.7580128761903705e+01,1.7468873975042714e+00,7.1113423543399834e-02,1.7468847215367937e+01,1.7468873977092303e+00,7.9507224577888003e-02,1.7580128761903705e+01,3.9067347190146262e-02,6.1896382161671232e-04,4.3678622008876393e-02,6.2127331606085120e-04,5.0000000000003120e-01,nan,nan,3.5876184257902871e-02,4.1230103200864510e-02,9.2227788273981892e-01,0.0000000000000000e+00,4.2359627094264211e-02,6.7112508409932924e-04,5.3539189429616385e-03,3.9067347190146262e-02,6.1896382161671232e-04,4.3678622008876393e-02,6.2127331606085120e-04,5.0000000000003120e-01,nan,nan,3.5876184257902871e-02,4.1230103200864510e-02,9.2227788273981892e-01,0.0000000000000000e+00,1.7468847215367926e+01,3.4937747950085425e-02,3.5556711771702137e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3775349535393740e-03,6.5663024303090683e-03,3.9169235655580753e-03,5.8753853483371130e-03,0.0000000000000000e+00,0,1,2.3254145000000000e-02,
114,4.1117351036160960e-02,3.7798407579807936e-03,1.1460018897686330e-02,1.7473648693884547e+00,7.6857211155176935e-02,1.7473478676076574e+01,1.7473648776597823e+00,8.5928974352015380e-02,1.7584715689346016e+01,1.7473648693884547e+00,7.6857211155176935e-02,1.7473478676076574e+01,1.7473648776597823e+00,8.5928974352015380e-02,1.7584715689346016e+01,3.7869894546145644e-02,3.4813081898215775e-03,4.2339829252964832e-02,3.4978752025505628e-03,5.0000000000002875e-01,nan,nan,3.5993963757327198e-02,4.7453982655013528e-02,9.2101980287690921e-01,0.0000000000000000e+00,4.1117351036160960e-02,3.7798407579807936e-03,1.1460018897686330e-02,3.7869894546145644e-02,3.4813081898215775e-03,4.2339829252964832e-02,3.4978752025505628e-03,5.0000000000002875e-01,nan,nan,3.5993963757327198e-02,4.7453982655013528e-02,9.2101980287690921e-01,0.0000000000000000e+00,1.7473478676076585e+01,3.4947297387769097e-02,3.8428605577590674e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3618890862116705e-03,6.5428336293175066e-03,3.8546060231253315e-03,5.7819090346879973e-03,0.0000000000000000e+00,0,1,2.3428591999999998e-02,
115,3.9023113054058159e-02,6.7523311274858095e-03,1.7216400749884037e-02,1.7480674573216270e+00,8.2331517017843886e-02,1.7480368171817446e+01,1.7480674841746573e+00,9.2049434371289846e-02,1.7591523461515429e+01,1.7480674573216270e+00,8.2331517017843886e-02,1.7480368171817446e+01,1.7480674841746573e+00,9.2049434371289846e-02,1.7591523461515429e+01,3.5856560262665482e-02,6.2044093624916072e-03,4.0088853093319263e-02,6.2345988488580056e-03,5.0000000000002676e-01,nan,nan,3.6192975099838473e-02,5.3409375849722510e-02,9.1885442898914560e-01,0.0000000000000000e+00,3.9023113054058159e-02,6.7523311274858095e-03,1.7216400749884037e-02,3.5856560262665482e-02,6.2044093624916072e-03,4.0088853093319263e-02,6.2345988488580056e-03,5.0000000000002676e-01,nan,nan,3.6192975099838473e-02,5.3409375849722510e-02,9.1885442898914560e-01,0.0000000000000000e+00,1.7480368171817446e+01,3.4961349146432542e-02,4.1165758508924150e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3614265368934904e-03,6.5421398053402630e-03,3.7079946796519381e-03,5.5619920194779071e-03,0.0000000000000000e+00,0,1,2.3607583000000001e-02,
116,3.6130343483083305e-02,9.5323363321219087e-03,2.2514084747833438e-02,1.7489744883472711e+00,8.7419354263524124e-02,1.7489311884256828e+01,1.7489745419467717e+00,9.7737809341187989e-02,1.7600350965904060e+01,1.7489744883472711e+00,8.7419354263524124e-02,1.7489311884256828e+01,1.7489745419467717e+00,9.7737809341187989e-02,1.7600350965904060e+01,3.3089964219955803e-02,8.7301873648166287e-03,3.6995704684428095e-02,8.7730339511833053e-03,4.9999999999999983e-01,nan,nan,3.6468776784051055e-02,5.8982861531884492e-02,9.1584969944857986e-01,0.0000000000000000e+00,3.6130343483083305e-02,9.5323363321219087e-03,2.2514084747833438e-02,3.3089964219955803e-02,8.7301873648166287e-03,3.6995704684428095e-02,8.7730339511833053e-03,4.9999999999999983e-01,nan,nan,3.6468776784051055e-02,5.8982861531884492e-02,9.1584969944857986e-01,0.0000000000000000e+00,1.7489311884256828e+01,3.4979489766945419e-02,4.3709677131762048e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3711683847362306e-03,6.5567525771043165e-03,3.4821736711524998e-03,5.2232605067287496e-03,0.0000000000000000e+00,0,1,2.3784092000000000e-02,
117,3.2506212981893240e-02,1.2067138956757406e-02,2.7252097655296362e-02,1.7500610257171390e+00,9.2015106081966752e-02,1.7500063070381053e+01,1.7500611112608349e+00,1.0287601607806598e-01,1.7610954917562857e+01,1.7500610257171390e+00,9.2015106081966752e-02,1.7500063070381053e+01,1.7500611112608349e+00,1.0287601607806598e-01,1.7610954917562857e+01,2.9648634240698968e-02,1.1006332526642799e-02,3.3148180801115874e-02,1.1060606186875665e-02,5.0000000000002398e-01,nan,nan,3.6815779480012120e-02,6.4067877135308482e-02,9.1209130565944374e-01,0.0000000000000000e+00,3.2506212981893240e-02,1.2067138956757406e-02,2.7252097655296362e-02,2.9648634240698968e-02,1.1006332526642799e-02,3.3148180801115874e-02,1.1060606186875665e-02,5.0000000000002398e-01,nan,nan,3.6815779480012120e-02,6.4067877135308482e-02,9.1209130565944374e-01,0.0000000000000000e+00,1.7500063070381042e+01,3.5001220514342783e-02,4.6007553040985583e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3854123645936374e-03,6.5781185468904557e-03,3.1839282449540318e-03,4.7758923674310477e-03,0.0000000000000000e+00,0,1,2.3957522999999998e-02,
118,2.8231115356471301e-02,1.4308345491881404e-02,3.1339162850203231e-02,1.7512985657367692e+00,9.6026749789079408e-02,1.7512338975772444e+01,1.7512986851330503e+00,1.0736117009337257e-01,1.7623056666085006e+01,1.7512985657367692e+00,9.6026749789079408e-02,1.7512338975772444e+01,1.7512986851330503e+00,1.0736117009337257e-01,1.7623056666085006e+01,2.5624827751781543e-02,1.2987403579802083e-02,2.8649428382353195e-02,1.3051645110373836e-02,4.9999999999997674e-01,nan,nan,3.7227208298958696e-02,6.8566371149161920e-02,9.0768031755811129e-01,0.0000000000000000e+00,2.8231115356471301e-02,1.4308345491881404e-02,3.1339162850203231e-02,2.5624827751781543e-02,1.2987403579802083e-02,2.8649428382353195e-02,1.3051645110373836e-02,4.9999999999997674e-01,nan,nan,3.7227208298958696e-02,6.8566371149161920e-02,9.0768031755811129e-01,0.0000000000000000e+00,1.7512338975772455e+01,3.5025971314735387e-02,4.8013374894537469e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3983544565163899e-03,6.5975316847744986e-03,2.8215506680037278e-03,4.2323260020055917e-03,0.0000000000000000e+00,0,1,2.4145620000000000e-02,
119,2.3397963175424245e-02,1.6212735040210008e-02,3.4695526932296133e-02,1.7526558091672904e+00,9.9377692294250683e-02,1.7525828503204018e+01,1.7526559610223518e+00,1.1110763770850078e-01,1.7636349743384443e+01,1.7526558091672904e+00,9.9377692294250683e-02,1.7525828503204018e+01,1.7526559610223518e+00,1.1110763770850078e-01,1.7636349743384443e+01,2.1122054353485020e-02,1.4635729963779542e-02,2.3615174679419013e-02,1.4708289802299657e-02,5.0000000000000011e-01,nan,nan,3.7695073415290700e-02,7.2390600347586834e-02,9.0273047252550187e-01,0.0000000000000000e+00,2.3397963175424245e-02,1.6212735040210008e-02,3.4695526932296133e-02,2.1122054353485020e-02,1.4635729963779542e-02,2.3615174679419013e-02,1.4708289802299657e-02,5.0000000000000011e-01,nan,nan,3.7695073415290700e-02,7.2390600347586834e-02,9.0273047252550187e-01,0.0000000000000000e+00,1.7525828503204011e+01,3.5053116183345806e-02,4.9688846147125348e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.4046338719298996e-03,6.6069508078948156e-03,2.9240710904414602e-03,4.3861066356621903e-03,0.0000000000000000e+00,0,1,2.4356656999999997e-02,
120,1.8111214617004854e-02,1.7743165286465901e-02,3.7254882522836874e-02,1.7540994824702829e+00,1.0200817773542585e-01,1.7540200390387280e+01,1.7540996623705267e+00,1.1404860983864638e-01,1.7650507910637707e+01,1.7540994824702829e+00,1.0200817773542585e-01,1.7540200390387280e+01,1.7540996623705267e+00,1.1404860983864638e-01,1.7650507910637707e+01,1.6252373882577165e-02,1.5922099218307270e-02,1.8170706398592237e-02,1.6001179551661013e-02,5.0000000000000011e-01,nan,nan,3.8210163294197221e-02,7.5465045817034088e-02,8.9736520858836277e-01,0.0000000000000000e+00,1.8111214617004854e-02,1.7743165286465901e-02,3.7254882522836874e-02,1.6252373882577165e-02,1.5922099218307270e-02,1.8170706398592237e-02,1.6001179551661013e-02,5.0000000000000011e-01,nan,nan,3.8210163294197221e-02,7.5465045817034088e-02,8.9736520858836277e-01,0.0000000000000000e+00,1.7540200390387280e+01,3.5081989649405662e-02,5.1004088867712932e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3997558279061672e-03,6.5996337418593254e-03,3.1847307459945684e-03,4.7770961189919081e-03,0.0000000000000000e+00,0,1,2.4530536999999998e-02,
121,1.2485553885275183e-02,1.8869511624211369e-02,3.8966316946993831e-02,1.7555951834344716e+00,1.0387624267711131e-01,1.7555111642863121e+01,1.7555953844835779e+00,1.1613716993664282e-01,1.7665193455030984e+01,1.7555951834344716e+00,1.0387624267711131e-01,1.7555111642863121e+01,1.7555953844835779e+00,1.1613716993664282e-01,1.7665193455030984e+01,1.1133549801730203e-02,1.6826217669866229e-02,1.2447687093773970e-02,1.6909916853038796e-02,5.0000000000000011e-01,nan,nan,3.8762075456450683e-02,7.7728392403444507e-02,8.9171452896939851e-01,0.0000000000000000e+00,1.2485553885275183e-02,1.8869511624211369e-02,3.8966316946993831e-02,1.1133549801730203e-02,1.6826217669866229e-02,1.2447687093773970e-02,1.6909916853038796e-02,5.0000000000000011e-01,nan,nan,3.8762075456450683e-02,7.7728392403444507e-02,8.9171452896939851e-01,0.0000000000000000e+00,1.7555111642863125e+01,3.5111903668689430e-02,5.1938121338555659e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3803829135673263e-03,6.5705743703508629e-03,3.3683757805703651e-03,5.0525636708554922e-03,0.0000000000000000e+00,0,1,2.4778326999999999e-02,
122,6.6441601743934256e-03,1.9569600836184094e-02,3.9796187197258096e-02,1.7571082261232289e+00,1.0495820917293398e-01,1.7570215971654100e+01,1.7571084396722798e+00,1.1734684525366118e-01,1.7680065490457299e+01,1.7571082261232289e+00,1.0495820917293398e-01,1.7570215971654100e+01,1.7571084396722798e+00,1.1734684525366118e-01,1.7680065490457299e+01,5.8861398187594061e-03,1.7336940064002403e-02,6.5809043799068892e-03,1.7423298232997056e-02,4.9999999999999994e-01,nan,nan,3.9339299228835403e-02,7.9135486426093499e-02,8.8591178783506341e-01,0.0000000000000000e+00,6.6441601743934256e-03,1.9569600836184094e-02,3.9796187197258096e-02,5.8861398187594061e-03,1.7336940064002403e-02,6.5809043799068892e-03,1.7423298232997056e-02,4.9999999999999994e-01,nan,nan,3.9339299228835403e-02,7.9135486426093499e-02,8.8591178783506341e-01,0.0000000000000000e+00,1.7570215971654093e+01,3.5142164522464582e-02,5.2479104586466985e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.3445072062422169e-03,6.5167608093632794e-03,3.4725994807766059e-03,5.2088992211648533e-03,0.0000000000000000e+00,0,1,2.4970258000000002e-02,
123,7.1652242915932844e-04,1.9830087102799199e-02,3.9729796100684403e-02,1.7586044615331651e+00,1.0524872047193828e-01,1.7585171999449457e+01,1.7586046780282460e+00,1.1767164676006386e-01,1.7694788030126965e+01,1.7586044615331651e+00,1.0524872047193828e-01,1.7585171999449457e+01,1.7586046780282460e+00,1.1767164676006386e-01,1.7694788030126965e+01,6.3060457325492258e-04,1.7452271005305810e-02,7.0503734636007673e-04,1.7539315755012479e-02,4.9999999999999972e-01,nan,nan,3.9929362930999072e-02,7.9659159031683469e-02,8.8009048648315114e-01,0.0000000000000000e+00,7.1652242915932844e-04,1.9830087102799199e-02,3.9729796100684403e-02,6.3060457325492258e-04,1.7452271005305810e-02,7.0503734636007673e-04,1.7539315755012479e-02,4.9999999999999972e-01,nan,nan,3.9929362930999072e-02,7.9659159031683469e-02,8.8009048648315114e-01,0.0000000000000000e+00,1.7585171999449464e+01,3.5172089230663305e-02,5.2624360235969114e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.2915225520404367e-03,6.4372838280606099e-03,3.4968845635424683e-03,5.2453268453136470e-03,0.0000000000000000e+00,0,1,2.5185237999999999e-02,
124,5.1642109397263833e-03,1.9647206967574774e-02,3.8772726682385572e-02,1.7600510526956734e+00,1.0476033755710430e-01,1.7599651022175536e+01,1.7600512625612974e+00,1.1712561806175474e-01,1.7709037621635986e+01,1.7600510526956734e+00,1.0476033755710430e-01,1.7599651022175536e+01,1.7600512625612974e+00,1.1712561806175474e-01,1.7709037621635986e+01,4.5154887797109744e-03,1.7179147724636454e-02,5.0484699315354572e-03,1.7264938760983600e-02,4.9999999999997874e-01,nan,nan,4.0519054173370844e-02,7.9291780855756416e-02,8.7438116537319832e-01,0.0000000000000000e+00,5.1642109397263833e-03,1.9647206967574774e-02,3.8772726682385572e-02,4.5154887797109744e-03,1.7179147724636454e-02,5.0484699315354572e-03,1.7264938760983600e-02,4.9999999999997874e-01,nan,nan,4.0519054173370844e-02,7.9291780855756416e-02,8.7438116537319832e-01,0.0000000000000000e+00,1.7599651022175532e+01,3.5201021053913470e-02,5.2380168778549924e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.2222145510165121e-03,6.3333218265247682e-03,3.4425684021732739e-03,5.1638526032599108e-03,0.0000000000000000e+00,0,1,2.5360588999999999e-02,
125,1.0864317929217319e-02,1.9027343035298964e-02,3.6951685231391640e-02,1.7614171859760743e+00,1.0352272651342570e-01,1.7613344142738047e+01,1.7614173804545423e+00,1.1574192685006983e-01,1.7722510364356861e+01,1.7614171859760743e+00,1.0352272651342570e-01,1.7613344142738047e+01,1.7614173804545423e+00,1.1574192685006983e-01,1.7722510364356861e+01,9.4400978764498378e-03,1.6533019537191364e-02,1.0554350282996698e-02,1.6615691285523169e-02,5.0000000000000000e-01,nan,nan,4.1094716316064019e-02,7.8046401547455652e-02,8.6890847064247467e-01,0.0000000000000000e+00,1.0864317929217319e-02,1.9027343035298964e-02,3.6951685231391640e-02,9.4400978764498378e-03,1.6533019537191364e-02,1.0554350282996698e-02,1.6615691285523169e-02,5.0000000000000000e-01,nan,nan,4.1094716316064019e-02,7.8046401547455652e-02,8.6890847064247467e-01,0.0000000000000000e+00,1.7613344142738047e+01,3.5228343719521486e-02,5.1761363256712850e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.1386795458208565e-03,6.2080193187312380e-03,3.3127617483439398e-03,4.9691426225159097e-03,0.0000000000000000e+00,0,1,2.5510761999999999e-02,
126,1.6252949059813282e-02,1.7987325403376896e-02,3.4314711935625603e-02,1.7626747037938357e+00,1.0158147653328808e-01,1.7625968628167733e+01,1.7626748756694917e+00,1.1357154339161592e-01,1.7734928162784470e+01,1.7626747037938357e+00,1.0158147653328808e-01,1.7625968628167733e+01,1.7626748756694917e+00,1.1357154339161592e-01,1.7734928162784470e+01,1.4039109912083569e-02,1.5537244190767324e-02,1.5696202053505127e-02,1.5615045441098320e-02,5.0000000000000000e-01,nan,nan,4.1642616888554772e-02,7.5957328824180381e-02,8.6378846450681324e-01,0.0000000000000000e+00,1.6252949059813282e-02,1.7987325403376896e-02,3.4314711935625603e-02,1.4039109912083569e-02,1.5537244190767324e-02,1.5696202053505127e-02,1.5615045441098320e-02,5.0000000000000000e-01,nan,nan,4.1642616888554772e-02,7.5957328824180381e-02,8.6378846450681324e-01,0.0000000000000000e+00,1.7625968628167730e+01,3.5253494075876718e-02,5.0790738266644042e-02,1.0000000000000000e+00,0.0000000000000000e+00,1.0000000000000001e-01,4.0441764987210888e-03,6.0662647480816349e-03,3.1122247105614953e-03,4.6683370658422429e-03,0.0000000000000000e+00,0,1,2.5663715000000000e-02,
